economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,66.0,98.0,0
,,2,1.0,,,,,,1.0,14,0,0.0,0.0,61.0,171.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,65.0,97.0,0
,,2,1.0,,,,,,1.0,32,0,0.0,0.0,60.0,170.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,62.0,94.0,0
,,2,1.0,,,,,,1.0,34,0,0.0,0.0,23.0,166.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,60.0,92.0,0
,,2,1.0,,,,,,1.0,5,0,2.0,1.0,1.0,90.0,3
,,2,1.0,,,,,,1.0,44,0,0.0,0.0,28.0,89.0,0
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,138.0,63.0,3
,,2,1.0,,,,,,1.0,5,0,2.0,1.0,0.0,89.0,3
,,2,1.0,,,,,,1.0,37,0,0.0,0.0,22.0,165.0,0
,,2,1.0,,,,,,1.0,45,0,0.0,0.0,27.0,88.0,0
,,2,1.0,,,,,,1.0,34,0,0.0,0.0,21.0,164.0,0
,,2,1.0,,,,,,1.0,34,0,0.0,0.0,21.0,164.0,0
,,2,1.0,,,,,,1.0,45,0,0.0,0.0,27.0,88.0,0
,,2,1.0,,,,,,1.0,48,0,0.0,0.0,23.0,84.0,1
,,2,1.0,,,,,,1.0,1,0,,0.0,85.0,,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,161.0,0
,,2,1.0,,,,,,1.0,2,0,1.0,0.0,39.0,218.0,0
,,2,1.0,,,,,,1.0,4,0,3.0,0.0,38.0,145.0,3
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,37.0,159.0,0
,,2,1.0,,,,,,1.0,7,0,0.0,0.0,128.0,202.0,0
,,2,1.0,,,,,,1.0,7,0,0.0,0.0,128.0,202.0,0
,,2,1.0,,,,,,1.0,2,0,1.0,0.0,33.0,212.0,0
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,205.0,0
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,123.0,48.0,3
,,2,1.0,,,,,,1.0,13,0,0.0,0.0,40.0,150.0,0
,,2,1.0,,,,,,1.0,4,0,1.0,0.0,32.0,74.0,3
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,123.0,197.0,0
,,2,1.0,,,,,,1.0,47,0,0.0,0.0,13.0,74.0,1
,,2,1.0,,,,,,1.0,34,0,0.0,0.0,7.0,150.0,0
,,2,1.0,,,,,,1.0,13,0,0.0,0.0,40.0,150.0,0
,,2,1.0,,,,,,1.0,5,0,0.0,0.0,,152.0,0
,,2,1.0,,,,,,1.0,2,0,1.0,0.0,30.0,137.0,0
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,120.0,45.0,3
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,118.0,134.0,3
,,2,1.0,,,,,,1.0,40,0,0.0,0.0,0.0,143.0,0
,,2,1.0,,,,,,1.0,20,0,0.0,0.0,37.0,69.0,1
,,2,1.0,,,,,,1.0,20,0,0.0,0.0,37.0,69.0,1
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,116.0,190.0,0
,,2,1.0,,,,,,1.0,20,0,0.0,0.0,36.0,68.0,1
,,2,1.0,,,,,,1.0,7,0,0.0,0.0,48.0,65.0,1
,,2,1.0,,,,,,1.0,1,0,,0.0,117.0,,1
,,2,1.0,,,,,,1.0,20,0,0.0,0.0,35.0,67.0,1
,,2,1.0,,,,,,1.0,3,0,,0.0,22.0,,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,193.0,0
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,33.0,65.0,1
,,2,1.0,,,,,,1.0,38,0,0.0,0.0,2.0,63.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,111.0,127.0,3
,,2,1.0,,,,,,1.0,2,0,1.0,1.0,10.0,189.0,3
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,26.0,1
,,2,1.0,,,,,,1.0,13,0,0.0,0.0,17.0,127.0,0
,,2,1.0,,,,,,1.0,7,0,0.0,0.0,34.0,51.0,1
,,2,1.0,,,,,,1.0,2,0,1.0,1.0,4.0,183.0,3
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,6.0,123.0,0
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,4.0,121.0,0
,,2,1.0,,,,,,1.0,18,0,0.0,0.0,14.0,46.0,1
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,8.0,118.0,0
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,12.0,44.0,1
,,2,1.0,,,,,,1.0,7,0,0.0,0.0,24.0,41.0,1
,,2,1.0,,,,,,1.0,19,0,0.0,0.0,11.0,43.0,1
,,2,1.0,,,,,,1.0,38,0,0.0,0.0,2.0,112.0,0
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,0.0,110.0,0
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,83.0,8.0,3
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,82.0,7.0,3
,,2,1.0,,,,,,1.0,32,0,0.0,0.0,9.0,107.0,0
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,77.0,2.0,3
,,2,1.0,,,,,,1.0,12,0,0.0,0.0,4.0,97.0,1
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,3.0,23.0,1
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,3.0,23.0,1
,,2,1.0,,,,,,1.0,6,0,0.0,0.0,5.0,96.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,69.0,143.0,0
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,85.0,1
,,2,1.0,,,,,,1.0,32,0,0.0,0.0,3.0,96.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,69.0,85.0,3
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,19.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,68.0,84.0,3
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,1.0,92.0,1
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,1.0,92.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,81.0,1
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,68.0,145.0,0
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,0.0,16.0,1
,,2,1.0,,,,,,1.0,31,0,0.0,0.0,1.0,92.0,1
,,2,1.0,,,,,,1.0,26,0,0.0,0.0,5.0,90.0,1
,,2,1.0,,,,,,1.0,17,0,0.0,0.0,18.0,15.0,1
,,2,1.0,,,,,,1.0,16,0,0.0,0.0,15.0,12.0,1
,,2,1.0,,,,,,1.0,26,0,0.0,0.0,1.0,86.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,74.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,57.0,73.0,3
,,2,1.0,,,,,,1.0,24,0,0.0,0.0,1.0,83.0,1
,,2,1.0,,,,,,1.0,30,0,0.0,0.0,5.0,7.0,1
,,2,1.0,,,,,,1.0,24,0,0.0,0.0,1.0,83.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,0.0,53.0,69.0,3
,,2,1.0,,,,,,1.0,17,0,0.0,0.333333333,8.0,5.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,64.0,1
,,2,1.0,,,,,,1.0,21,0,0.0,0.0,21.0,68.0,1
,,2,1.0,,,,,,1.0,20,0,0.0,0.0,21.0,68.0,1
,,2,1.0,,,,,,1.0,4,0,2.0,0.0,39.0,55.0,3
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,39.0,2.0,1
,,2,1.0,,,,,,1.0,22,0,0.0,0.0,7.0,53.0,1
,,2,1.0,,,,,,1.0,19,0,0.0,0.0,34.0,63.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,113.0,0
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,47.0,1
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,45.0,1
,,2,1.0,,,,,,1.0,3,0,1.0,0.0,30.0,0.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,7.0,54.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,25.0,99.0,0
,,2,1.0,,,,,,1.0,16,0,0.0,0.0,5.0,52.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,24.0,98.0,0
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,100.0,1
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,43.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,2.0,15.0,31.0,3
,,2,1.0,,,,,,1.0,3,0,2.0,,18.0,15.0,3
,,2,1.0,,,,,,1.0,1,0,0.0,,,7.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,31.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,,17.0,14.0,3
,,2,1.0,,,,,,1.0,2,0,,,14.0,,1
,,2,1.0,,,,,,1.0,3,0,2.0,2.0,13.0,29.0,3
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,13.0,87.0,1
,,2,1.0,,,,,,1.0,2,0,,,13.0,,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,39.0,1
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,37.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,32.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,85.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,0.0,,90.0,1
,,2,1.0,,,,,,1.0,3,0,2.0,,5.0,2.0,3
,,2,1.0,,,,,,1.0,8,0,0.0,0.0,,19.0,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,1,0,,,,,1
,,2,1.0,,,,,,1.0,5,0,0.0,0.0,,51.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,25.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,20.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,18.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,15.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,6.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,5.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,5.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,1.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,0.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,0.0,1
,,2,1.0,,,,,,1.0,4,0,0.0,0.0,,0.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,95.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,90.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,88.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,80.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,80.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,79.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,76.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,74.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,74.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,74.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,67.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,64.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,44.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,20.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,16.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,9.0,1
,,2,1.0,,,,,,1.0,3,0,0.0,0.0,,9.0,1
,,2,1.0,,,,,,1.0,2,0,0.0,0.0,,3.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,,,18.0,1
,,2,1.0,,,,,,1.0,1,0,0.0,,,17.0,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,0.0,123.0,,1
,,2,2.0,,,,,,2.0,46,0,0.0,0.0,59.0,120.0,0
,,2,2.0,,,,,,2.0,21,0,0.0,0.0,82.0,114.0,0
,,2,2.0,,,,,,2.0,21,0,0.0,0.0,78.0,110.0,0
,,2,2.0,,,,,,2.0,41,0,0.0,0.0,13.0,183.0,0
,,2,2.0,,,,,,2.0,1,0,,0.0,107.0,,1
,,2,2.0,,,,,,2.0,3,0,0.0,0.0,,82.0,1
,,2,2.0,,,,,,2.0,3,0,0.0,0.0,,80.0,1
,,2,2.0,,,,,,2.0,43,0,0.0,0.0,19.0,80.0,1
,,2,2.0,,,,,,2.0,43,0,0.0,0.0,19.0,80.0,1
,,2,2.0,,,,,,2.0,4,0,0.0,0.0,,159.0,0
,,2,2.0,,,,,,2.0,5,0,0.0,0.0,,155.0,0
,,2,2.0,,,,,,2.0,4,0,0.0,0.0,116.0,190.0,0
,,2,2.0,,,,,,2.0,3,0,0.0,0.0,,67.0,1
,,2,2.0,,,,,,2.0,2,0,0.0,0.0,,194.0,0
,,2,2.0,,,,,,2.0,1,0,0.0,0.0,,38.0,1
,,2,2.0,,,,,,2.0,3,0,0.0,0.0,,20.0,1
,,2,2.0,,,,,,2.0,3,0,0.0,0.0,,7.0,1
,,2,2.0,,,,,,2.0,4,0,0.0,0.0,,61.0,1
,,2,2.0,,,,,,2.0,17,0,0.0,0.0,0.0,44.0,1
,,2,2.0,,,,,,2.0,16,0,0.0,0.0,24.0,53.0,1
,,2,2.0,,,,,,2.0,4,0,0.0,0.0,25.0,99.0,0
,,2,2.0,,,,,,2.0,1,0,0.0,,,7.0,1
,,2,2.0,,,,,,2.0,1,0,0.0,,,6.0,1
,,2,2.0,,,,,,2.0,1,0,0.0,0.0,,99.0,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,2,2.0,,,,,,2.0,1,0,,,,,1
,,1,2.0,,,,,,2.0,1,0,,,,,1
,,1,,,,,,,890.0,1,0,,,,,1
,,1,,,,,,,260.0,1,0,,,,,1
,,1,3.0,,,,,,2890.0,1,0,,,,,1
,,1,,,,,,,195.0,1,0,,,,,1
,,1,3.0,,,,,,1695.0,1,0,,,,,1
,,1,,,,,,,1465.0,1,0,,,,,1
,,1,,,,,,,2055.0,1,0,,,,,1
,,1,1.0,,,,,,669920.0,1,0,,,,,1
,,1,,,,,,,1125.0,1,0,,,,,1
,,1,,,,,,,35.0,1,0,,,,,1
,,1,4.0,,,,,,3915.0,1,0,,,,,1
,,1,2.0,,,,,,172.0,1,0,,,,,1
,,1,,,,,,,28.0,1,0,,,,,1
,,1,,,,,,,8.0,1,0,,,,,1
,,1,,,,,,,26.0,1,0,,,,,1
,,8,,,,,,,13.0,1,0,,,,,1
,,1,,,,,,,38.0,1,0,,,,,1
,,1,,,,,,,9523.0,1,0,,,,,1
,,1,,,,,,,39.0,1,0,,,,,1
,,1,,,,,,,100.0,1,0,,,,,1
,,1,,,,,,,270.0,1,0,,,,,1
,,1,,,,,,,38063.0,1,0,,,,,1
,,1,,,,,,,6925.0,1,0,,,,,1
,,1,,,,,,,92492.0,1,0,,,,,1
,,1,,,,,,,39430.0,1,0,,,,,1
,,1,,,,,,,3.0,1,0,,,,,1
,,1,,,,,,,71950.0,1,0,,,,,1
,,1,,,,,,,27.0,1,0,,,,,1
,,1,,,,,,,5000.0,1,0,,,,,1
,,1,,,,,,,245.0,1,0,,,,,1
,,1,,,,,,,336.0,1,0,,,,,1
,,5,1.0,,,,,,35.0,1,0,,,,,1
,,3,,,,,,,18000.0,1,0,,,,,1
,,3,1.0,,,,,,122.0,1,0,,,,,1
,,1,2.0,,,,,,208.0,1,0,,,,,1
,,3,1.0,,,,,,10.0,1,0,,,,,1
,,1,3.0,,,,,,3.0,1,0,,,,,1
,,1,7.0,,,,,,7.0,1,0,,,,,1
,,1,3.0,,,,,,3.0,1,0,,,,,1
,,1,6.0,,,,,,6.0,1,0,,,,,1
,,1,5.0,,,,,,5.0,1,0,,,,,1
,,4,9.0,,,,,,46696.0,1,0,,,,,1
,,3,,,,,,,35.0,1,0,,,,,1
,,3,,,,,,,1261.0,55,26,0.0,0.0,,4.0,2
,,8,2.0,,,,,,50.0,1,0,,,,,1
,,1,,,,,,,607.0,1,0,,,,,1
,,2,,,,,,,21.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,7.0,,,,,,7.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,10.0,,,,,,10.0,1,0,,,,,1
,,2,9.0,,,,,,9.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,8.0,,,,,,8.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,,,,,,,2455.0,1,0,,,,,1
,,2,10.0,,,,,,10.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,12.0,,,,,,12.0,1,0,,,,,1
,,2,8.0,,,,,,8.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,8.0,,,,,,8.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,11.0,,,,,,11.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,7.0,,,,,,7.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,4.0,,,,,,1342.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,6.0,,,,,,1926.0,1,0,,,,,1
,,2,2.0,,,,,,10.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,9.0,,,,,,9.0,1,0,,,,,1
,,2,19.0,,,,,,19.0,1,0,,,,,1
,,2,25.0,,,,,,25.0,1,0,,,,,1
,,2,14.0,,,,,,14.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,7.0,,,,,,7.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,3.0,,,,,,3.0,1,0,,,,,1
,,2,,,,,,,1400.0,1,0,,,,,1
,,2,3.0,,,,,,300.0,1,0,,,,,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,2,15.0,,,,,,15.0,1,0,,,,,1
,,2,8.0,,,,,,8.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
,,2,6.0,,,,,,6.0,1,0,,,,,1
