,State,District,Block,latLong
295, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
296, Tamil Nadu,SALEM,SALEM,"[11.65212, 78.15798]"
297, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
298, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
299, Tamil Nadu,MADURAI,MADURAI NORTH,"[9.927440643310547, 78.15029907226562]"
300, Tamil Nadu,THOOTHUKUDI,TUTICORIN,"[8.792988777160645, 78.14242553710938]"
301, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
302, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
303, Tamil Nadu,NAGAPPATTINAM,NAGAPATTINAM,"[10.773176193237305, 79.84144592285156]"
304, Tamil Nadu,KANNIYAKUMARI,AGASTEESWARAM,"[8.09667682647705, 77.5485610961914]"
305, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
306, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
307, Tamil Nadu,SIVAGANGAI,THIRUPATHUR,"[10.11152, 78.60292]"
308, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
309, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
310, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
311, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
312, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
313, Tamil Nadu,THANJAVUR,THANJAVUR,"[10.7836, 79.1336]"
314, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
315, Tamil Nadu,VELLORE,VANIYAMBADI,"[12.93801, 78.86109]"
316, Tamil Nadu,NAGAPPATTINAM,NAGAPATTINAM,"[10.773176193237305, 79.84144592285156]"
317, Tamil Nadu,PERAMBALUR,PERAMBALUR,"[11.2341, 78.8805]"
318, Tamil Nadu,MADURAI,MADURAI NORTH,"[9.927440643310547, 78.15029907226562]"
319, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
320, Tamil Nadu,NAGAPPATTINAM,NAGAPATTINAM,"[10.773176193237305, 79.84144592285156]"
321, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
322, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
323, Tamil Nadu,DINDUGAL,KODAIKANAL,"[10.232481002807617, 77.48216247558594]"
324, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
325, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
326, Tamil Nadu,DINDUGAL,PALANI,"[10.45087718963623, 77.51485443115234]"
327, Tamil Nadu,THANJAVUR,THANJAVUR,"[10.7836, 79.1336]"
328, Tamil Nadu,DINDUGAL,DINDIGUL,"[9.921903610229492, 78.12326049804688]"
329, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
330, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
331, Tamil Nadu,VELLORE,THIRUPPATHUR,"[12.393621444702148, 78.6341552734375]"
332, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
333, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
334, Tamil Nadu,VIRUTHUNAGAR,RAJAPALAYAM,"[9.444084167480469, 77.55927276611328]"
335, Tamil Nadu,VELLORE,THIRUPPATHUR,"[12.393621444702148, 78.6341552734375]"
336, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
337, Tamil Nadu,VELLORE,KATPADI,"[12.982372283935547, 79.12112426757812]"
338, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
339, Tamil Nadu,VELLORE,THIRUPPATHUR,"[12.393621444702148, 78.6341552734375]"
340, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
341, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
342, Tamil Nadu,TIRUNELVELI,TIRUNELVELI,"[8.80447006225586, 78.14324188232422]"
343, Tamil Nadu,RAMANATHAPURAM,RAMANATHAPURAM,"[9.35886001586914, 78.83747100830078]"
344, Tamil Nadu,PERAMBALUR,PERAMBALUR,"[11.2341, 78.8805]"
345, Tamil Nadu,COIMBATORE,TIRUPPUR,"[11.20293, 77.33126]"
346, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
347, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
348, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
349, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
350, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
351, Tamil Nadu,VELLORE,THIRUPPATHUR,"[12.393621444702148, 78.6341552734375]"
352, Tamil Nadu,COIMBATORE,POLLACHI,"[10.65905, 77.00824]"
353, Tamil Nadu,PUDUKKOTTAI,PUDUKKOTTAI,"[10.3829, 78.8155]"
354, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
355, Tamil Nadu,VELLORE,VANIYAMBADI,"[12.93801, 78.86109]"
356, Tamil Nadu,TIRUNELVELI,TIRUNELVELI,"[8.80447006225586, 78.14324188232422]"
357, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
358, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
359, Tamil Nadu,VELLORE,VANIYAMBADI,"[12.93801, 78.86109]"
360, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
361, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
362, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
363, Tamil Nadu,THOOTHUKUDI,OTTAPIDARAM,"[8.916027069091797, 78.02127075195312]"
364, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
365, Tamil Nadu,THOOTHUKUDI,KOVILPATTI,"[9.17297, 77.87141]"
366, Tamil Nadu,NAMAKKAL,PARAMATHI,"[11.21629, 78.15446]"
367, Tamil Nadu,PERAMBALUR,PERAMBALUR,"[11.2341, 78.8805]"
368, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
369, Tamil Nadu,ERODE,SATHYAMANGALAM,"[11.507279396057129, 77.24662017822266]"
370, Tamil Nadu,SALEM,SALEM,"[11.65212, 78.15798]"
371, Tamil Nadu,VILLUPPURAM,VANUR,"[11.92009, 79.57929]"
372, Tamil Nadu,COIMBATORE,COIMBATORE SOUTH,"[10.952262878417969, 76.91082763671875]"
373, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
374, Tamil Nadu,PUDUKKOTTAI,PUDUKKOTTAI,"[10.3829, 78.8155]"
375, Tamil Nadu,VELLORE,VANIYAMBADI,"[12.93801, 78.86109]"
376, Tamil Nadu,VIRUTHUNAGAR,SIVAKASI,"[9.453042984008789, 77.79391479492188]"
377, Tamil Nadu,DHARMAPURI,PALACODE,"[12.30411, 78.07747]"
378, Tamil Nadu,PUDUKKOTTAI,PUDUKKOTTAI,"[10.3829, 78.8155]"
379, Tamil Nadu,DINDUGAL,DINDIGUL,"[9.921903610229492, 78.12326049804688]"
380, Tamil Nadu,KANNIYAKUMARI,AGASTEESWARAM,"[8.09667682647705, 77.5485610961914]"
381, Tamil Nadu,ERODE,ERODE,"[10.7221097946167, 77.51921081542969]"
382, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
383, Tamil Nadu,VELLORE,KATPADI,"[12.982372283935547, 79.12112426757812]"
384, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
385, Tamil Nadu,NAGAPPATTINAM,NAGAPATTINAM,"[10.773176193237305, 79.84144592285156]"
386, Tamil Nadu,THOOTHUKUDI,TUTICORIN,"[8.792988777160645, 78.14242553710938]"
387, Tamil Nadu,THENI,THENI,"[10.011940002441406, 77.47860717773438]"
388, Tamil Nadu,THENI,AUNDIPATTI,"[9.99967, 77.61953]"
389, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
390, Tamil Nadu,COIMBATORE,COIMBATORE NORTH,"[10.952262878417969, 76.91082763671875]"
391, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
392, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
393, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
394, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
395, Tamil Nadu,COIMBATORE,TIRUPPUR,"[11.20293, 77.33126]"
396, Tamil Nadu,KARUR,KARUR,"[10.95958, 78.08195]"
397, Tamil Nadu,SALEM,SALEM,"[11.65212, 78.15798]"
398, Tamil Nadu,THOOTHUKUDI,TUTICORIN,"[8.792988777160645, 78.14242553710938]"
399, Tamil Nadu,DHARMAPURI,DHARMAPURI,"[12.125699996948242, 78.154296875]"
400, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
401, Tamil Nadu,SALEM,ATTUR,"[11.63033390045166, 78.16998291015625]"
402, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
403, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
404, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
405, Tamil Nadu,KANCHIPURAM,UTHIRAMERUR,"[12.614985466003418, 79.7582778930664]"
406, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
407, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
408, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
409, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
410, Tamil Nadu,THANJAVUR,THANJAVUR,"[10.7836, 79.1336]"
411, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
412, Tamil Nadu,PERAMBALUR,PERAMBALUR,"[11.2341, 78.8805]"
413, Tamil Nadu,SALEM,SALEM,"[11.65212, 78.15798]"
414, Tamil Nadu,THANJAVUR,PAPANASAM,"[10.92718, 79.26536]"
415, Tamil Nadu,VIRUTHUNAGAR,VIRUDHUNAGER,"[9.593749046325684, 77.9574966430664]"
416, Tamil Nadu,THANJAVUR,THANJAVUR,"[10.7836, 79.1336]"
417, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
418, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
419, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
420, Tamil Nadu,KARUR,KARUR,"[10.95958, 78.08195]"
421, Tamil Nadu,DINDUGAL,DINDIGUL,"[9.921903610229492, 78.12326049804688]"
422, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
423, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
424, Tamil Nadu,KANCHIPURAM,THAMBARAM,"[12.89161, 80.06687]"
425, Tamil Nadu,PUDUKKOTTAI,PUDUKKOTTAI,"[10.3829, 78.8155]"
426, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
427, Tamil Nadu,THIRUVARUR,THIRUVARUR,"[10.76508, 79.63356]"
428, Tamil Nadu,THIRUVARUR,THIRUVARUR,"[10.76508, 79.63356]"
429, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
430, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
431, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
432, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
433, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
434, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
435, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
436, Tamil Nadu,DINDUGAL,KODAIKANAL,"[10.232481002807617, 77.48216247558594]"
437, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
438, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
439, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
440, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
441, Tamil Nadu,VIRUTHUNAGAR,SRIVILIPUTHUR,"[9.562950134277344, 77.624267578125]"
442, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
443, Tamil Nadu,DHARMAPURI,DHARMAPURI,"[12.125699996948242, 78.154296875]"
444, Tamil Nadu,NAMAKKAL,NAMAKKAL,"[11.21878, 78.16798]"
445, Tamil Nadu,DHARMAPURI,DHARMAPURI,"[12.125699996948242, 78.154296875]"
446, Tamil Nadu,TIRUNELVELI,TIRUNELVELI,"[8.80447006225586, 78.14324188232422]"
447, Tamil Nadu,COIMBATORE,METTUPALAYAM,"[11.29443645477295, 76.93977355957031]"
448, Tamil Nadu,PERAMBALUR,VEPPANTHATTAI,"[11.3379487991333, 78.82061004638672]"
449, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
450, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
451, Tamil Nadu,VIRUTHUNAGAR,SIVAKASI,"[9.453042984008789, 77.79391479492188]"
452, Tamil Nadu,SIVAGANGAI,THIRUPATHUR,"[10.11152, 78.60292]"
453, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
454, Tamil Nadu,VELLORE,VANIYAMBADI,"[12.93801, 78.86109]"
455, Tamil Nadu,THOOTHUKUDI,TUTICORIN,"[8.792988777160645, 78.14242553710938]"
456, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
457, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
458, Tamil Nadu,TIRUNELVELI,TIRUNELVELI,"[8.80447006225586, 78.14324188232422]"
459, Tamil Nadu,DHARMAPURI,DHARMAPURI,"[12.125699996948242, 78.154296875]"
460, Tamil Nadu,TRICHIRAPPALLI,SRIRANGAM,"[10.86754035949707, 78.69487762451172]"
461, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
462, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
463, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
464, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
465, Tamil Nadu,KARUR,ARAVAKURUCHI,"[10.774115562438965, 77.90703582763672]"
466, Tamil Nadu,SALEM,SALEM,"[11.65212, 78.15798]"
467, Tamil Nadu,VILLUPPURAM,TINDIVANAM,"[12.25258, 79.41681]"
468, Tamil Nadu,VELLORE,VELLORE,"[12.921469688415527, 79.13156127929688]"
469, Tamil Nadu,TRICHIRAPPALLI,TRICHIRAPPALLI,"[10.790761947631836, 78.70453643798828]"
470, Tamil Nadu,VIRUTHUNAGAR,VIRUDHUNAGER,"[9.593749046325684, 77.9574966430664]"
471, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
472, Tamil Nadu,VILLUPPURAM,ULUNDURPET,"[11.94474, 79.47347]"
473, Tamil Nadu,VELLORE,ARAKKONAM,"[12.92147, 79.13156]"
474, Tamil Nadu,COIMBATORE,COIMBATORE NORTH,"[10.952262878417969, 76.91082763671875]"
475, Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,"[12.870868682861328, 79.70879364013672]"
476, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
477, Tamil Nadu,VELLORE,GUDIYATHAM,"[12.939720153808594, 78.8644027709961]"
478, Tamil Nadu,VELLORE,GUDIYATHAM,"[12.939720153808594, 78.8644027709961]"
479, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
480, Tamil Nadu,DINDUGAL,PALANI,"[10.45087718963623, 77.51485443115234]"
481, Tamil Nadu,COIMBATORE,METTUPALAYAM,"[11.29443645477295, 76.93977355957031]"
482, Tamil Nadu,CUDDALORE,CUDDALORE,"[12.233599662780762, 79.0710678100586]"
483, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
484, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
485, Tamil Nadu,VELLORE,ARAKKONAM,"[12.92147, 79.13156]"
486, Tamil Nadu,KANCHIPURAM,THAMBARAM,"[12.89161, 80.06687]"
487, Tamil Nadu,KANNIYAKUMARI,VILAVANKODE,"[8.322728157043457, 77.2176284790039]"
488, Tamil Nadu,VILLUPPURAM,VILLUPURAM,"[11.94474, 79.47347]"
489, Tamil Nadu,VELLORE,GUDIYATHAM,"[12.939720153808594, 78.8644027709961]"
490, Tamil Nadu,CHENNAI,CHENNAI,"[13.072092056274414, 80.20185852050781]"
491, Tamil Nadu,THOOTHUKUDI,TUTICORIN,"[8.792988777160645, 78.14242553710938]"
492, Tamil Nadu,TRICHIRAPPALLI,MANAPPARAI,"[10.800823211669922, 78.6899185180664]"
493, Tamil Nadu,KANCHIPURAM,SRIPERUMANDUR,"[12.994231224060059, 80.01779174804688]"
494, Tamil Nadu,THIRUVANNAMALAI,TIRUVANNAMALAI,"[12.235238075256348, 79.078369140625]"
495, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
496, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
497, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
498, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
499, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
500, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
501, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
502, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
503, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
504, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
505, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
506, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
507, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
508, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
509, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
510, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
511, Tamil Nadu,THIRUVARUR,,"[10.76508, 79.63356]"
512, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
513, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
514, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
515, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
516, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
517, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
518, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
519, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
520, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
521, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
522, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
523, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
524, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
525, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
526, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
527, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
528, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
529, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
530, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
531, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
532, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
533, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
534, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
535, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
536, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
537, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
538, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
539, Tamil Nadu,SALEM,,"[11.65212, 78.15798]"
540, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
541, Tamil Nadu,PERAMBALUR,,"[11.2341, 78.8805]"
542, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
543, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
544, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
545, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
546, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
547, Tamil Nadu,CUDDALORE,,"[11.75664, 79.7629]"
548, Tamil Nadu,COIMBATORE,,"[11.01601, 76.97031]"
549, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
550, Tamil Nadu,TIRUVALLUR,,"[13.14292, 79.90753]"
551, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
552, Tamil Nadu,THENI,,"[10.00657, 77.47932]"
553, Tamil Nadu,ERODE,,"[11.33482, 77.72728]"
554, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
555, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
556, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
557, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
558, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
559, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
560, Tamil Nadu,,,"[11.01521, 78.407]"
561, Tamil Nadu,DHARMAPURI,,"[12.1257, 78.1543]"
562, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
563, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
564, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
565, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
566, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
567, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
568, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
569, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
570, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
571, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
572, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
573, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
574, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
575, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
576, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
577, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
578, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
579, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
580, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
581, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
582, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
583, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
584, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
585, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
586, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
587, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
588, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
589, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
590, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
591, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
592, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
593, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
594, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
595, Tamil Nadu,VIRUTHUNAGAR,,"[9.59375, 77.9575]"
596, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
597, Tamil Nadu,TRICHIRAPPALLI,,"[10.80082, 78.68992]"
598, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
599, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
600, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
601, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
602, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
603, Tamil Nadu,NAMAKKAL,,"[11.21878, 78.16798]"
604, Tamil Nadu,NAGAPPATTINAM,,"[10.77318, 79.84145]"
605, Tamil Nadu,KARUR,,"[10.95958, 78.08195]"
606, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
607, Tamil Nadu,DINDUGAL,,"[10.36326, 77.98249]"
608, Tamil Nadu,THANJAVUR,,"[10.7836, 79.1336]"
609, Tamil Nadu,SIVAGANGAI,,"[9.85498, 78.5005]"
610, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
611, Tamil Nadu,KANNIYAKUMARI,,"[8.0933, 77.54909]"
612, Tamil Nadu,THOOTHUKUDI,,"[8.79299, 78.14242]"
613, Tamil Nadu,TIRUNELVELI,,"[8.72879, 77.70458]"
614, Tamil Nadu,RAMANATHAPURAM,,"[9.35886, 78.83747]"
615, Tamil Nadu,NILGIRI,,"[11.45572, 76.64025]"
